can_id_hex,can_id_dec,message_name,dlc,transmitter,cycle_time_ms,message_comment,signal_name,is_multiplexer,mux_val,start_bit,bit_length,byte_order,signed,factor,offset,min,max,unit,receivers,signal_comment,values
0x54C,1356,x54C,8,HVAC,100.0,AC Auto Amp (100ms),ACEvaporatorTemperature,False,,0,8,little,False,1.0,0.0,0.0,0.0,0.25C/bit?,Vector__XXX,drops with ac on (after short lag).  No change with heater on,{}
0x54C,1356,x54C,8,HVAC,100.0,AC Auto Amp (100ms),CC_BackScreenDefrost,False,,9,1,little,False,1.0,0.0,0.0,1.0,-,Vector__XXX,Data only changes if climate control is activated or deactivated,"{0: 'Off', 1: 'On'}"
0x54C,1356,x54C,8,HVAC,100.0,AC Auto Amp (100ms),FanVoltage,False,,40,8,little,False,1.0,0.0,0.0,0.0,0.05 V/bit,Vector__XXX,Commanded fan speed is proportional to Voltage,{}
0x54C,1356,x54C,8,HVAC,100.0,AC Auto Amp (100ms),OutsideAmbientTemperature,False,,48,8,little,False,0.5,-40.5,-40.0,60.0,degC,Vector__XXX,"Ambient temperature. This one has half-degree C resolution and seems to stay within a degree or two of the \""eyebrow\"" temp display.",{}
0x54C,1356,x54C,8,HVAC,100.0,AC Auto Amp (100ms),CC_ClimateControlStatus,False,,10,1,little,False,1.0,0.0,0.0,1.0,-,Vector__XXX,Data only changes if climate control is activated or deactivated,"{0: 'Off', 1: 'On'}"
0x54C,1356,x54C,8,HVAC,100.0,AC Auto Amp (100ms),CC_ACStatus,False,,11,1,little,False,1.0,0.0,0.0,1.0,-,Vector__XXX,Data only changes if climate control is activated or deactivated,"{0: 'Off', 1: 'On'}"
0x54F,1359,x54F,8,HVAC,100.0,AC Auto Amp (100ms),InteriorIntakeTemp,False,,0,8,little,False,0.5,-14.0,0.0,0.0,degC,Vector__XXX,Climate control's measurement of temperature inside the car. Subtracting 14 is a bit of a guess worked out by observing how auto climate control reacts when this reaches the target setting.,{}
0x54F,1359,x54F,8,HVAC,100.0,AC Auto Amp (100ms),ACPowerConsumption,False,,8,8,little,False,1.0,0.0,0.0,0.0,50W/bit?,Vector__XXX,Rises to a steady value with ac on.  Off immediately with ac off.  No change with heater on,{}
0x54F,1359,x54F,8,HVAC,100.0,AC Auto Amp (100ms),ACAutoAmpStatus,False,,46,2,little,False,1.0,0.0,0.0,0.0,-,Vector__XXX,location?,{}
0x54F,1359,x54F,8,HVAC,100.0,AC Auto Amp (100ms),HeaterPowerConsumption,False,,40,6,little,False,1.0,0.0,0.0,0.0,300W/bit?,Vector__XXX,Goes up slowly with heater on; no change with ac on,{}
0x55A,1370,x55A,8,INVmc,100.0,Inverter (100ms),MotorTemperature,False,,32,8,little,False,1.0,0.0,0.0,255.0,dC*2,Vector__XXX,,{}
0x55A,1370,x55A,8,INVmc,100.0,Inverter (100ms),InverterComBoardTemp,False,,8,8,little,False,1.0,0.0,0.0,255.0,dC*2,Vector__XXX,Inverter communications board temp,{}
0x55A,1370,x55A,8,INVmc,100.0,Inverter (100ms),IGBTTemperature,False,,16,8,little,False,1.0,0.0,0.0,255.0,dC*2,Vector__XXX,,{}
0x55A,1370,x55A,8,INVmc,100.0,Inverter (100ms),IGBTDriverBoardTemperature,False,,29,6,big,False,1.0,0.0,0.0,255.0,dC*2,Vector__XXX,Temperature only active during drive (IGBT driver board?),{}
0x55A,1370,x55A,8,INVmc,100.0,Inverter (100ms),INV_SleepEnabled,False,,60,2,big,False,1.0,0.0,0.0,0.0,,Vector__XXX,,{}
0x55B,1371,x55B,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_SOC,False,,7,10,big,False,1.0,0.0,0.0,1000.0,%+1,Vector__XXX,"State of charge. LB_SOC is a 0.1% resolution SOC that is used on startup by Leaf Spy Pro and then ignored in favor of 0x7BB groups, and seemingly used nowhere in the car",{}
0x55B,1371,x55B,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_ALU_ANSWER,False,,16,8,little,False,1.0,0.0,85.0,170.0,,Vector__XXX,,{}
0x55B,1371,x55B,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_IR_Sensor_Wave_Voltage,False,,39,10,big,False,1.0,0.0,0.0,4990.0,mV (5000/1024),Vector__XXX,Internal resistance wave voltage,{}
0x55B,1371,x55B,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_IR_Sensor_Malfunction,False,,40,1,little,False,1.0,0.0,0.0,1.0,modemask,Vector__XXX,,"{0: 'Normal', 1: 'Malfunction'}"
0x55B,1371,x55B,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_Capacity_Empty,False,,55,1,little,False,1.0,0.0,0.0,1.0,modemask,Vector__XXX,,"{0: 'Not Empty', 1: 'Battery Empty'}"
0x55B,1371,x55B,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_SleepEnabled,False,,53,2,big,False,1.0,0.0,0.0,3.0,modemask,Vector__XXX,,"{0: 'Reserved', 1: 'RefuseToSleep', 2: 'ReadyToSleep', 3: 'Reserved'}"
0x55B,1371,x55B,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_PRUN_55B,False,,48,2,little,False,1.0,0.0,0.0,3.0,,Vector__XXX,"Detection of frozen data. Message-PRUN-Diag. The transmitting node adds a message counter of 2bits or more to the end of the last data area (or just before the checksum). The value of the counter, which is initially 0, increments by one everytime new data is transmitted, and returned to zero when reaching the max value. The receiving node lets the first message pass without check, but for second next message and following, it check whether the counter number is different from the previous message.",{}
0x55B,1371,x55B,8,HVBAT,100.0,Lithium Battery Controller (100ms),CRC_55B,False,,56,8,little,False,1.0,0.0,0.0,0.0,CRC,Vector__XXX,CRC,{}
0x56E,1390,x56E,1,TCU,,,Unknown_56E_0,False,,0,8,little,False,1.0,0.0,0.0,0.0,,Vector__XXX,,{}
0x59E,1438,x59E,8,HVBAT,500.0,Lithium Battery Controller (500ms),LB_Full_Capacity_for_QC,False,,20,9,big,False,100.0,0.0,0.0,50000.0,Wh,Vector__XXX,,{}
0x59E,1438,x59E,8,HVBAT,500.0,Lithium Battery Controller (500ms),LB_Remain_Capacity_for_QC,False,,27,9,big,False,100.0,0.0,0.0,50000.0,Wh,Vector__XXX,,{}
0x5A9,1449,x5A9,8,VCM,,,ECOmodeActive,False,,0,2,little,False,1.0,0.0,0.0,0.0,,Vector__XXX,"Active during drive, FF charge","{2: 'ECO On', 1: 'ECO Off', 255: 'Charging'}"
0x5A9,1449,x5A9,8,VCM,,,RangeInstrumentCluster,False,,15,12,big,False,0.2,0.0,0.0,819.0,km,Vector__XXX,Taken from OVMS code. 0xFFF when charging,{}
0x5A9,1449,x5A9,8,VCM,,,LowBattery,False,,16,1,little,False,1.0,0.0,0.0,0.0,,Vector__XXX,Low Battery (Message and tell-tale),{}
0x5A9,1449,x5A9,8,VCM,,,CriticalBattery,False,,43,1,little,False,1.0,0.0,0.0,0.0,,Vector__XXX,GOM Flash (critical battery),{}
0x5A9,1449,x5A9,8,VCM,,,ChargingDisabled,False,,57,1,little,False,1.0,0.0,0.0,0.0,,Vector__XXX,"Charging Disabled, Battery Lease Contract",{}
0x5B9,1465,x5B9,7,VCM,500.0,Vehicle Control Module (500ms) (Only env200 and USDM LEAF?),ActiveFuelBars,False,,3,5,little,False,1.0,0.0,0.0,12.0,-,Vector__XXX,From VCM->Cluster,{}
0x5B9,1465,x5B9,7,VCM,500.0,Vehicle Control Module (500ms) (Only env200 and USDM LEAF?),ChargeMinutesRemaining,False,,2,11,big,False,1.0,0.0,0.0,2047.0,minutes,Vector__XXX,,{}
0x5B9,1465,x5B9,7,VCM,500.0,Vehicle Control Module (500ms) (Only env200 and USDM LEAF?),ChargeTime_100V,False,,18,11,big,False,1.0,0.0,0.0,0.0,,Vector__XXX,,{}
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_Remain_Capacity_GIDS,False,,7,10,big,False,1.0,0.0,0.0,500.0,gids,Vector__XXX,,{}
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_Remaining_Capacity_Segments,False,,16,8,little,False,1.0,0.0,0.0,240.0,,Vector__XXX,"Contains chargebars and capacitybars, alternating depending on mux. Simplified lower down in the message",{}
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_Temperature_Segment_For_Dash,False,,24,8,little,False,0.4166666,0.0,0.0,100.0,%,Vector__XXX,"For instrumentation cluster. Unit is %, times 5/12 according to documentation, kinda strange .Should be average of the 3 sensors inside the battery pack.",{}
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_Capacity_Deterioration_Rate,False,,33,7,little,False,1.0,0.0,0.0,100.0,%,Vector__XXX,"SOH (State-of-Health) Effects the charge gauge, lower numbers mean more chargebars",{}
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_Remain_Cap_Segment_Swit_Flag,False,,32,1,little,False,1.0,0.0,0.0,1.0,status,Vector__XXX,,"{0: 'Remaining capacity', 1: 'Full capacity'}"
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_Output_Power_Limit_Reason,False,,45,3,little,False,1.0,0.0,0.0,7.0,modemask,Vector__XXX,Indicates why power is limited,"{0: 'Normal', 1: 'Capacity drop', 2: 'LBC Malfunction', 3: 'High temperature', 4: 'Low temperature', 5: 'reserved', 6: 'reserved', 7: 'reserved'}"
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_Remain_Charge_Time_Condition,False,,41,5,big,False,1.0,0.0,0.0,30.0,modemask,Vector__XXX,,"{0: 'Quickcharge', 5: 'Normal Charge 6kW Full', 8: 'Normal Charge 200V Full', 11: 'Normal Charge 100V Full', 18: 'Normal Charge 6kW 80%', 21: 'Normal Charge 200V 80%', 24: 'Normal Charge 100V 80%'}"
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_Remain_Charge_Time,False,,52,13,big,False,1.0,0.0,0.0,8190.0,minutes,Vector__XXX,"1FFFh is used as \""Unavailable value\""",{}
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),Mux_5BC,True,,32,4,little,False,1.0,0.0,0.0,0.0,,Vector__XXX,Multiplexor,{}
0x5BC,1468,x5BC,8,HVBAT,100.0,Lithium Battery Controller (100ms),LB_MaxGIDS,False,,44,1,little,False,1.0,0.0,0.0,0.0,,Vector__XXX,"Only 30kWh AZE0 has this. When this value is 1, the GIDS number is at its maximum.(LB_Remain_Capacity_GIDS)",{}
0x5C0,1472,x5C0,8,HVBAT,500.0,Lithium Battery Controller (500ms),LB_Historical_Data_Swich_Flag,True,,6,2,little,False,1.0,0.0,0.0,3.0,mux,Vector__XXX,Mux for historical data signals,"{0: 'Not Calculated', 1: 'Maximum Data', 2: 'Average Data', 3: 'Minimum Data'}"
0x5C0,1472,x5C0,8,HVBAT,500.0,Lithium Battery Controller (500ms),LB_Heating_Start_Send_Request,False,,5,1,little,False,1.0,0.0,0.0,1.0,status,Vector__XXX,0->1 Heat start Mail send request,{}
0x5C0,1472,x5C0,8,HVBAT,500.0,Lithium Battery Controller (500ms),LB_Heating_Stop_Send_Request,False,,4,1,little,False,1.0,0.0,0.0,1.0,status,Vector__XXX,0->1 Heat stop Mail send request,{}
0x5C0,1472,x5C0,8,HVBAT,500.0,Lithium Battery Controller (500ms),Batt_Heater_Mail_Send_Request,False,,8,1,little,False,1.0,0.0,0.0,1.0,status,Vector__XXX,,"{0: 'No request', 1: 'Mail send request'}"
0x5C0,1472,x5C0,8,HVBAT,500.0,Lithium Battery Controller (500ms),LB_HEATEXIST,False,,32,1,little,False,1.0,0.0,0.0,1.0,status,Vector__XXX,Specifies if battery pack is equipped with heating elements,"{0: 'Without Battery Heating', 1: 'With Battery Heating'}"
0x5C0,1472,x5C0,8,HVBAT,500.0,Lithium Battery Controller (500ms),LB_NextWakeupTimeForBatterHeater,False,,48,5,little,False,1.0,0.0,0.0,1800.0,minutes,Vector__XXX,,{}
0x5C0,1472,x5C0,8,HVBAT,500.0,Lithium Battery Controller (500ms),LB_Diagnosis_Trouble_Code,False,,56,8,little,False,1.0,0.0,0.0,255.0,DTC,Vector__XXX,,{}
0x60D,1549,x60D,8,Vector__XXX,100.0,"??? e-NV200 only, Unknown sender module (100ms) ",Unknown_60D_0,False,,0,8,little,False,1.0,0.0,0.0,0.0,,Vector__XXX,Values seen: 00 08 10 14,{}
0x60D,1549,x60D,8,Vector__XXX,100.0,"??? e-NV200 only, Unknown sender module (100ms) ",Unknown_60D_1,False,,8,8,little,False,1.0,0.0,0.0,0.0,,Vector__XXX,Values seen: 00 04 06,{}
